path,filename,category,article_or_summary
input_data\BBC News Summary\Summaries\sport\213.txt,213.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\214.txt,214.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\215.txt,215.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\216.txt,216.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\217.txt,217.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\218.txt,218.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\219.txt,219.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\220.txt,220.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\221.txt,221.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\222.txt,222.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\223.txt,223.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\224.txt,224.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\225.txt,225.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\226.txt,226.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\227.txt,227.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\228.txt,228.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\229.txt,229.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\230.txt,230.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\231.txt,231.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\232.txt,232.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\233.txt,233.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\234.txt,234.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\235.txt,235.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\236.txt,236.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\237.txt,237.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\238.txt,238.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\239.txt,239.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\240.txt,240.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\241.txt,241.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\242.txt,242.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\243.txt,243.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\244.txt,244.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\245.txt,245.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\246.txt,246.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\247.txt,247.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\248.txt,248.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\249.txt,249.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\250.txt,250.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\251.txt,251.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\252.txt,252.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\253.txt,253.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\254.txt,254.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\255.txt,255.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\256.txt,256.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\257.txt,257.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\258.txt,258.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\259.txt,259.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\260.txt,260.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\261.txt,261.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\262.txt,262.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\263.txt,263.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\264.txt,264.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\265.txt,265.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\266.txt,266.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\267.txt,267.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\268.txt,268.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\269.txt,269.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\270.txt,270.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\271.txt,271.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\272.txt,272.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\273.txt,273.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\274.txt,274.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\275.txt,275.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\276.txt,276.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\277.txt,277.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\278.txt,278.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\279.txt,279.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\280.txt,280.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\281.txt,281.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\282.txt,282.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\283.txt,283.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\284.txt,284.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\285.txt,285.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\286.txt,286.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\287.txt,287.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\288.txt,288.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\289.txt,289.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\290.txt,290.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\291.txt,291.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\292.txt,292.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\293.txt,293.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\294.txt,294.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\295.txt,295.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\296.txt,296.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\297.txt,297.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\298.txt,298.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\299.txt,299.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\300.txt,300.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\301.txt,301.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\302.txt,302.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\303.txt,303.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\304.txt,304.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\305.txt,305.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\306.txt,306.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\307.txt,307.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\308.txt,308.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\309.txt,309.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\310.txt,310.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\311.txt,311.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\312.txt,312.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\313.txt,313.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\314.txt,314.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\315.txt,315.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\316.txt,316.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\317.txt,317.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\318.txt,318.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\319.txt,319.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\320.txt,320.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\321.txt,321.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\322.txt,322.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\323.txt,323.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\324.txt,324.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\325.txt,325.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\326.txt,326.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\327.txt,327.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\328.txt,328.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\329.txt,329.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\330.txt,330.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\331.txt,331.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\332.txt,332.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\333.txt,333.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\334.txt,334.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\335.txt,335.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\336.txt,336.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\337.txt,337.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\338.txt,338.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\339.txt,339.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\340.txt,340.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\341.txt,341.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\342.txt,342.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\343.txt,343.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\344.txt,344.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\345.txt,345.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\346.txt,346.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\347.txt,347.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\348.txt,348.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\349.txt,349.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\350.txt,350.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\351.txt,351.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\352.txt,352.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\353.txt,353.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\354.txt,354.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\355.txt,355.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\356.txt,356.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\357.txt,357.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\358.txt,358.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\359.txt,359.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\360.txt,360.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\361.txt,361.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\362.txt,362.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\363.txt,363.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\364.txt,364.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\365.txt,365.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\366.txt,366.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\367.txt,367.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\368.txt,368.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\369.txt,369.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\370.txt,370.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\371.txt,371.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\372.txt,372.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\373.txt,373.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\374.txt,374.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\375.txt,375.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\376.txt,376.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\377.txt,377.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\378.txt,378.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\379.txt,379.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\380.txt,380.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\381.txt,381.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\382.txt,382.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\383.txt,383.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\384.txt,384.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\385.txt,385.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\386.txt,386.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\387.txt,387.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\388.txt,388.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\389.txt,389.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\390.txt,390.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\391.txt,391.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\392.txt,392.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\393.txt,393.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\394.txt,394.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\395.txt,395.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\396.txt,396.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\397.txt,397.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\398.txt,398.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\399.txt,399.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\400.txt,400.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\401.txt,401.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\402.txt,402.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\403.txt,403.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\404.txt,404.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\405.txt,405.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\406.txt,406.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\407.txt,407.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\408.txt,408.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\409.txt,409.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\410.txt,410.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\411.txt,411.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\412.txt,412.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\413.txt,413.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\414.txt,414.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\415.txt,415.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\416.txt,416.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\417.txt,417.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\418.txt,418.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\419.txt,419.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\420.txt,420.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\421.txt,421.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\422.txt,422.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\423.txt,423.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\424.txt,424.txt,sport,Summaries
